#x pdf cdf
#  x      p(x)     cdf(x) 
         0.6756          0.94739           0.25195  
         0.6768          0.94843           0.25307  
          0.678          0.94946           0.25418  
         0.6792          0.95048           0.25529  
         0.6804          0.95149           0.25641  
         0.6816          0.95249           0.25753  
         0.6828          0.95348           0.25864  
          0.684          0.95446           0.25976  
         0.6852          0.95542           0.26088  
         0.6864          0.95638             0.262  
         0.6876          0.95732           0.26313  
         0.6888          0.95825           0.26425  
           0.69          0.95918           0.26538  
         0.6912          0.96009            0.2665  
         0.6924          0.96099           0.26763  
         0.6936          0.96188           0.26876  
         0.6948          0.96276           0.26989  
          0.696          0.96363           0.27102  
         0.6972          0.96449           0.27215  
         0.6984          0.96534           0.27328  
         0.6996          0.96617           0.27441  
         0.7008            0.967           0.27555  
          0.702          0.96782           0.27668  
         0.7032          0.96862           0.27782  
         0.7044          0.96942           0.27895  
         0.7056           0.9702           0.28009  
         0.7068          0.97097           0.28123  
          0.708          0.97174           0.28237  
         0.7092          0.97249           0.28351  
         0.7104          0.97323           0.28465  
         0.7116          0.97396           0.28579  
         0.7128          0.97468           0.28694  
          0.714          0.97539           0.28808  
         0.7152          0.97609           0.28923  
         0.7164          0.97678           0.29037  
         0.7176          0.97746           0.29152  
         0.7188          0.97813           0.29266  
           0.72          0.97879           0.29381  
         0.7212          0.97943           0.29496  
         0.7224          0.98007           0.29611  
         0.7236           0.9807           0.29726  
         0.7248          0.98131           0.29841  
          0.726          0.98192           0.29956  
         0.7272          0.98251           0.30072  
         0.7284           0.9831           0.30187  
         0.7296          0.98367           0.30302  
         0.7308          0.98424           0.30418  
          0.732          0.98479           0.30533  
         0.7332          0.98534           0.30649  
         0.7344          0.98587           0.30764  
         0.7356          0.98639            0.3088  
         0.7368          0.98691           0.30996  
          0.738          0.98741           0.31112  
         0.7392           0.9879           0.31227  
         0.7404          0.98838           0.31343  
         0.7416          0.98886           0.31459  
         0.7428          0.98932           0.31575  
          0.744          0.98977           0.31692  
         0.7452          0.99021           0.31808  
         0.7464          0.99064           0.31924  
         0.7476          0.99107            0.3204  
         0.7488          0.99148           0.32156  
           0.75          0.99188           0.32273  
         0.7512          0.99227           0.32389  
